id,track_name,artist_name,album_name,external_url,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence
6wt538gLCcV38weNmJjU0z,At the Hop,Angelo Grey Band,San Valentino (Love Affinity),https://open.spotify.com/track/6wt538gLCcV38weNmJjU0z,2011-01-20,0.502,0.412,154776,0.72,0,0.00293,8,0.135,-9.777,1,47,0.0479,191.333,0.965
5Ukzlujip1Slqka5OY82YS,U.N.I.,Ed Sheeran,+,https://open.spotify.com/track/5Ukzlujip1Slqka5OY82YS,2011-09-09,0.3229999999999999,0.422,228600,0.405,0,0.0,6,0.15,-11.126,1,56,0.101,74.13,0.578
0oFCz4vOMbg9dRmV69K1vG,Around My Head,Cage The Elephant,Thank You Happy Birthday,https://open.spotify.com/track/0oFCz4vOMbg9dRmV69K1vG,2011-01-10,0.000659,0.516,191600,0.959,0,4.44e-06,2,0.046,-2.484,1,47,0.0597,109.91,0.474
2CG1FmeprsyjgHIPNMYCf4,Sun & Moon,Above & Beyond,Group Therapy,https://open.spotify.com/track/2CG1FmeprsyjgHIPNMYCf4,2011,0.0216,0.691,326267,0.522,0,0.0141,6,0.125,-8.024,0,46,0.0908,133.995,0.187
2Px4PrbPBMeWB1silbjI5H,(Today I Met) The Boy I'm Gonna Marry,Darlene Love,The Sound Of Love: The Very Best Of Darlene Love,https://open.spotify.com/track/2Px4PrbPBMeWB1silbjI5H,2011,0.54,0.353,165651,0.703,0,0.0641,1,0.91,-5.847,0,54,0.0583,100.076,0.608
7IMK1ikz0idnl1xc6oAwjM,Don't Let Go,Spawnbreezie,Dear Billy,https://open.spotify.com/track/7IMK1ikz0idnl1xc6oAwjM,2011-06-01,0.495,0.552,226579,0.44,0,0.0,2,0.172,-8.243,1,54,0.15,72.429,0.45
4lGb7vjGqK8OZhXRozj0Go,Calgary,Bon Iver,Bon Iver,https://open.spotify.com/track/4lGb7vjGqK8OZhXRozj0Go,2011-06-21,0.923,0.508,250200,0.466,0,0.1689999999999999,11,0.622,-11.504,1,50,0.035,119.952,0.0768
1l5lKWHRfyY7Y3FvDBXlvJ,Sleep Forever,Portugal. The Man,In the Mountain in the Cloud,https://open.spotify.com/track/1l5lKWHRfyY7Y3FvDBXlvJ,2011-07-15,0.3670000000000001,0.513,380547,0.467,1,0.000542,7,0.319,-8.305,1,49,0.0295,145.02700000000004,0.31
3qCuJeB14uwEtuSk8ZBWzn,El Punto Final,Conjunto Atardecer,Llegamos Y Nos Quedamos,https://open.spotify.com/track/3qCuJeB14uwEtuSk8ZBWzn,2011-01-01,0.174,0.7340000000000001,203120,0.882,0,1.21e-06,2,0.121,-3.235,0,49,0.0412,126.977,0.393
2aMHA0kCzCKDiRTNEe4NJc,Breakdown,J. Cole,Cole World: The Sideline Story,https://open.spotify.com/track/2aMHA0kCzCKDiRTNEe4NJc,2011-09-27,0.0207,0.455,285307,0.647,1,0.0556,1,0.098,-7.27,1,49,0.203,99.505,0.489
4N4CHJqFZHyB7SBUuSFu1y,Mrs. Right,Mindless Behavior,#1 Girl,https://open.spotify.com/track/4N4CHJqFZHyB7SBUuSFu1y,2011,0.057,0.439,248187,0.753,0,0.0,0,0.1,-4.799,0,48,0.0932,95.339,0.5379999999999999
6gsYe0vsR4lgR1eqv1NxhY,I Don't Need Sunny Skies,Dan Zanes,Little Nut Tree,https://open.spotify.com/track/6gsYe0vsR4lgR1eqv1NxhY,2011-09-27,0.542,0.601,189773,0.289,0,1.77e-05,0,0.09,-11.65,1,51,0.0368,122.03,0.634
2BEZkzfIWNFSNjZMAKhyAR,All I Want - Acoustic,A Day To Remember,All I Want (Acoustic),https://open.spotify.com/track/2BEZkzfIWNFSNjZMAKhyAR,2011-09-30,0.296,0.569,199893,0.5670000000000001,0,0.0,1,0.0855,-5.327000000000001,0,55,0.0325,159.914,0.7979999999999999
3RsL0gYDlwaZWxHJJwO3j8,Superstar,Big Time Rush,Elevate,https://open.spotify.com/track/3RsL0gYDlwaZWxHJJwO3j8,2011,0.021,0.7909999999999999,203200,0.7959999999999999,0,0.0,10,0.093,-6.63,1,50,0.0901,127.997,0.653
4PvK3MoMr3z32YBnPjgKJN,"Love Without End, Amen",George Strait,Best Of (Deluxe Edition),https://open.spotify.com/track/4PvK3MoMr3z32YBnPjgKJN,2011-01-01,0.412,0.639,184920,0.594,0,1.23e-06,9,0.143,-7.362999999999999,1,47,0.0239,88.301,0.537
3Z469RvXlYPsKV5iCPxgt9,Im In Love Ft. Celle,Spawnbreezie,Dear Billy,https://open.spotify.com/track/3Z469RvXlYPsKV5iCPxgt9,2011-06-01,0.0317,0.807,222000,0.505,0,0.0,9,0.0817,-6.765,1,51,0.0462,105.017,0.6940000000000001
73ZwclyHPk6XcIlDkT3pwf,Sounds Like Hallelujah,The Head And The Heart,The Head and the Heart,https://open.spotify.com/track/73ZwclyHPk6XcIlDkT3pwf,2011-01-11,0.307,0.356,190293,0.395,0,1.36e-06,0,0.332,-8.289,1,47,0.0251,85.904,0.258
5CwOUooch74h0XarhDfAQK,Rain Forest and Tropical Beach Sound,Nature Sounds Nature Music,"Nature Sounds - Nature Music for Sleep, Yoga and Relaxation",https://open.spotify.com/track/5CwOUooch74h0XarhDfAQK,2011-02-16,0.8540000000000001,0.16,240000,1.0,0,0.974,5,0.963,-16.449,0,54,0.0458,130.674,1e-05
7zZkPiqHnL7icGGb4Almf6,Reunion,M83,"Hurry Up, We're Dreaming",https://open.spotify.com/track/7zZkPiqHnL7icGGb4Almf6,2011,5.85e-05,0.428,235374,0.8240000000000001,0,0.000253,7,0.126,-5.022,1,47,0.0459,124.006,0.275
6y468DyY1V67RBNCwzrMrC,L.I.F.E.G.O.E.S.O.N.,Noah And The Whale,Last Night On Earth,https://open.spotify.com/track/6y468DyY1V67RBNCwzrMrC,2011-01-01,0.207,0.603,228000,0.745,0,0.0,4,0.348,-5.79,1,54,0.0368,81.98100000000002,0.606
7n4PRAJjYzGFr1DR3KHYMU,Take From Me,Bad Meets Evil,Hell: The Sequel (Deluxe),https://open.spotify.com/track/7n4PRAJjYzGFr1DR3KHYMU,2011-01-01,0.0208,0.693,205600,0.784,1,0.0,1,0.334,-5.2860000000000005,1,52,0.202,146.843,0.61
7FyEGqO2tpOxIkVYunP8qL,Dogwood Blossom,Fionn Regan,100 Acres Of Sycamore,https://open.spotify.com/track/7FyEGqO2tpOxIkVYunP8qL,2011-08-16,0.916,0.466,204853,0.0264,0,0.0291,9,0.0893,-21.991,1,46,0.0553,143.476,0.272
28XDE6yXI6Bp4U3nLSGqzp,Smooth Operator - 2011 Remastered,Sade,The Ultimate Collection,https://open.spotify.com/track/28XDE6yXI6Bp4U3nLSGqzp,2011-05-09,0.0758,0.687,256147,0.684,0,0.000808,9,0.0441,-5.181,0,60,0.032,119.193,0.96
6LfJVV4oNiz7KeDrZUf8ty,Let's Do It Again,J Boog,J Boog - EP,https://open.spotify.com/track/6LfJVV4oNiz7KeDrZUf8ty,2011-06-14,0.491,0.607,192893,0.67,0,0.0,0,0.0747,-5.517,0,52,0.244,80.89699999999998,0.908
1O7oz3f9EuSeeX0J7t5z6J,Architects,Rise Against,Endgame,https://open.spotify.com/track/1O7oz3f9EuSeeX0J7t5z6J,2011-01-01,0.000571,0.183,222627,0.984,0,1.84e-05,10,0.288,-2.654,0,53,0.186,182.41,0.36
5m0IsXTsXWxSbdltKmsKlI,My Hope Is In You,Aaron Shust,This Is What We Believe,https://open.spotify.com/track/5m0IsXTsXWxSbdltKmsKlI,2011-01-01,0.0236,0.44,254453,0.8740000000000001,0,0.0,2,0.289,-3.749,1,48,0.048,149.998,0.38
6Yg4IOp8eV8csWAb1b6mWY,Guns,Justin Moore,Outlaws Like Me,https://open.spotify.com/track/6Yg4IOp8eV8csWAb1b6mWY,2011-01-01,0.105,0.531,233320,0.711,0,0.0,6,0.141,-5.187,1,46,0.0363,132.111,0.261
0CG1VDIBtoHTPvvBEzqKaY,Ft.,FUNKIST,"Tv Anime ""Fairy Tail"" Op & Ed Theme Songs Vol. 1",https://open.spotify.com/track/0CG1VDIBtoHTPvvBEzqKaY,2011-08-17,0.0112,0.464,211840,0.923,0,0.0,0,0.229,-4.015,0,53,0.0467,99.012,0.799
6uxYfENm7zw050dNUi031W,The Edge Of Glory,Lady Gaga,Born This Way (Special Edition),https://open.spotify.com/track/6uxYfENm7zw050dNUi031W,2011-01-01,0.000323,0.583,320547,0.768,0,0.0162,9,0.109,-6.477,1,48,0.041,127.952,0.357
3eRZZ4d2RJSqFKzP7tSdFE,Born To Die,Lana Del Rey,Born To Die,https://open.spotify.com/track/3eRZZ4d2RJSqFKzP7tSdFE,2012-01-30,0.209,0.18,286253,0.636,0,0.000133,4,0.217,-6.591,0,49,0.0438,75.632,0.39
5Q5sQ1AgLQ1wKKXIYt6FGC,Elements,Lindsey Stirling,Lindsey Stirling,https://open.spotify.com/track/5Q5sQ1AgLQ1wKKXIYt6FGC,2012,0.0385,0.423,247422,0.746,0,1.33e-05,0,0.21,-6.912000000000001,1,49,0.0582,139.804,0.214
6B6C1OC9RUvrvBECPWtAZo,February Seven,The Avett Brothers,The Carpenter,https://open.spotify.com/track/6B6C1OC9RUvrvBECPWtAZo,2012-01-01,0.0591,0.512,255013,0.465,0,3.08e-05,4,0.112,-7.144,1,48,0.0253,137.892,0.267
2bgW1SJqUjIkWcbxTPTIdy,Right By My Side,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),https://open.spotify.com/track/2bgW1SJqUjIkWcbxTPTIdy,2012-01-01,0.0178,0.569,265333,0.858,1,0.0,1,0.127,-4.847,1,55,0.268,161.921,0.495
2AqazcPtVXn7uhFIyInNNp,Professional Griefers - Vocal Mix,deadmau5,> album title goes here <,https://open.spotify.com/track/2AqazcPtVXn7uhFIyInNNp,2012-09-25,8.759999999999999e-05,0.73,243750,0.511,0,0.273,1,0.247,-5.198,1,51,0.0712,128.025,0.644
2SYMnBpx7zyhSDPQwoOlFO,Props & Mayhem,Pierce The Veil,Collide With The Sky,https://open.spotify.com/track/2SYMnBpx7zyhSDPQwoOlFO,2012-07-17,0.000269,0.527,217853,0.933,0,6.8e-05,4,0.293,-3.035,0,51,0.0628,127.008,0.357
35a4Kzyo9XY4FI9FaSIzzF,Stronger (What Doesn't Kill You),Kelly Clarkson,Greatest Hits - Chapter One,https://open.spotify.com/track/35a4Kzyo9XY4FI9FaSIzzF,2012-11-19,0.0411,0.555,221920,0.923,0,0.0,0,0.112,-5.908,1,49,0.0482,116.012,0.682
4JQpghvT0ZH2WLRqzlPUC7,House Of Balloons / Glass Table Girls,The Weeknd,Trilogy,https://open.spotify.com/track/4JQpghvT0ZH2WLRqzlPUC7,2012-11-13,0.0123,0.65,405213,0.711,1,0.00943,0,0.301,-5.4170000000000025,1,48,0.0377,89.01899999999998,0.319
6B3bNP0x4vyKM9aYWRvzVf,The Stars Keep On Calling My Name,Mac DeMarco,2,https://open.spotify.com/track/6B3bNP0x4vyKM9aYWRvzVf,2012-10-16,0.0275,0.687,142769,0.721,0,0.0104,7,0.36,-5.7570000000000014,1,52,0.0349,136.635,0.614
25s9gQB6i58zmOZdgdcTAQ,High Tide Or Low Tide,Ben Harper,"Jack Johnson & Friends: Best Of Kokua Festival, A Benefit For The Kokua Hawaii Foundation",https://open.spotify.com/track/25s9gQB6i58zmOZdgdcTAQ,2012-01-01,0.654,0.397,304053,0.447,0,7.27e-06,1,0.953,-10.716,0,49,0.0308,89.13600000000002,0.352
4dr5sJ1p6mdNpK3fIUz8vR,Oats In The Water,Ben Howard,The Burgh Island EP,https://open.spotify.com/track/4dr5sJ1p6mdNpK3fIUz8vR,2012-01-01,0.273,0.356,299382,0.474,0,0.304,2,0.184,-9.41,0,57,0.0283,130.19299999999998,0.094
02LrmnkHvOcQo6L2RBdfqu,"Come Together - Live From Fox Theatre Detroit, MI/2012",Godsmack,Live & Inspired,https://open.spotify.com/track/02LrmnkHvOcQo6L2RBdfqu,2012-01-01,0.000729,0.375,226293,0.8390000000000001,0,6.11e-06,9,0.185,-5.546,0,49,0.0597,177.49400000000003,0.6659999999999999
42JpcqbKr2Zq55hoixtq34,I Want You,ODESZA,Summer's Gone,https://open.spotify.com/track/42JpcqbKr2Zq55hoixtq34,2012-09-05,0.479,0.565,161926,0.652,0,0.922,1,0.11,-4.232,0,51,0.196,178.516,0.274
3PxesQpKxcxkZAyeo7yjFI,100 Black Coffins,Rick Ross,Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack,https://open.spotify.com/track/3PxesQpKxcxkZAyeo7yjFI,2012-01-01,0.0419,0.583,223893,0.887,1,0.0,9,0.426,-7.774,0,48,0.4270000000000001,142.244,0.252
4T5SR1krNuVLOnxSjYb8nW,"Fun, Fun, Fun",The Beach Boys,50 Big Ones: Greatest Hits,https://open.spotify.com/track/4T5SR1krNuVLOnxSjYb8nW,2012-01-01,0.222,0.52,136760,0.701,0,0.0,3,0.107,-8.953,1,52,0.0345,154.17700000000005,0.965
2E8b9rCHCWNr0CrZSTVJCT,Lucky Ones,Lana Del Rey,Born To Die - The Paradise Edition,https://open.spotify.com/track/2E8b9rCHCWNr0CrZSTVJCT,2012-11-12,0.778,0.375,225069,0.416,0,2.48e-06,0,0.23,-7.149,1,49,0.0283,134.923,0.271
7qLs0IyUn6TrqgMzQ33SdH,Introduction to the Snow,Miracle Musical,Hawaii: Part II,https://open.spotify.com/track/7qLs0IyUn6TrqgMzQ33SdH,2012-12-12,0.979,0.339,101007,0.23,0,0.000951,0,0.353,-10.803,1,51,0.0317,66.352,0.113
6rOVbgBB8YTpUrrSflSF2O,Masollan,Balmorhea,Stranger,https://open.spotify.com/track/6rOVbgBB8YTpUrrSflSF2O,2012-02-10,0.324,0.459,313460,0.325,0,0.899,4,0.113,-13.411,1,54,0.0261,90.817,0.176
2JDWDQCzd0K9mI5GEaToA8,Back (with Jake Owen),Colt Ford,Declaration of Independence (Deluxe Edition),https://open.spotify.com/track/2JDWDQCzd0K9mI5GEaToA8,2012-08-07,0.166,0.5429999999999999,242666,0.7440000000000001,0,0.0,7,0.146,-5.907,1,49,0.0306,136.894,0.595
0u2AIKDVafHwCFQ9LDnqxH,Centipede,Knife Party,Rage Valley,https://open.spotify.com/track/0u2AIKDVafHwCFQ9LDnqxH,2012,0.000203,0.507,246770,0.951,0,0.478,1,0.417,-3.71,1,54,0.0654,140.077,0.0628
4mYjDXwOUL8sxWepdrnE6U,Dreaming of You,Cigarettes After Sex,I.,https://open.spotify.com/track/4mYjDXwOUL8sxWepdrnE6U,2012-07-21,0.563,0.184,322219,0.399,0,0.124,7,0.134,-14.904000000000002,1,49,0.0457,66.983,0.136
0cBDCol7TFmvpT4A4YpxV3,Below My Feet,Mumford & Sons,Babel (Deluxe Version),https://open.spotify.com/track/0cBDCol7TFmvpT4A4YpxV3,2012-09-25,0.0591,0.454,290813,0.415,0,0.00361,11,0.0831,-9.554,1,49,0.0359,129.621,0.136
3zl4HPDF1fCoTZnPjHgSsb,Who Booty (Remix) (feat. French Montana),Jonn Hart,Who Booty (Remix) (feat. French Montana),https://open.spotify.com/track/3zl4HPDF1fCoTZnPjHgSsb,2012-12-10,0.0971,0.6859999999999999,189613,0.541,1,0.0,4,0.423,-6.643,0,49,0.0356,96.965,0.237
7KDfz5EnLXiPVgSOUWwpre,Starring Role,MARINA,Electra Heart (Deluxe),https://open.spotify.com/track/7KDfz5EnLXiPVgSOUWwpre,2012-04-27,0.122,0.529,206987,0.8,1,0.0,1,0.0704,-4.99,0,48,0.067,143.99200000000005,0.41
2PkUVjGspZ5goc98NuGv3v,Video Games,The Young Professionals,9AM To 5PM - 5PM To Whenever,https://open.spotify.com/track/2PkUVjGspZ5goc98NuGv3v,2012-01-01,0.0359,0.563,226880,0.8909999999999999,0,0.0,4,0.0915,-4.511,0,52,0.0397,141.965,0.332
6wDNRITsP5tBCImheKBTgi,No Me Queda Más,Selena,Enamorada de Ti,https://open.spotify.com/track/6wDNRITsP5tBCImheKBTgi,2012-01-01,0.505,0.493,190840,0.59,0,0.0,2,0.267,-5.877999999999999,1,55,0.061,94.551,0.231
74KqkyHbpneHF6JT8EwUOO,No Te Apartes de Mí (feat. Valeria Bertuccelli),Vicentico,Vicentico 5,https://open.spotify.com/track/74KqkyHbpneHF6JT8EwUOO,2012-09-25,0.7909999999999999,0.816,198333,0.5489999999999999,0,3.4e-05,7,0.117,-8.649,1,70,0.0312,111.032,0.8859999999999999
6uExMEig887UmyXoFqdyOW,Tú Estás Aquí (Live),Marcela Gandara,Marcela Gandara (Live),https://open.spotify.com/track/6uExMEig887UmyXoFqdyOW,2012-06-12,0.416,0.527,330787,0.395,0,0.0,1,0.794,-7.1679999999999975,0,59,0.0288,120.969,0.0908
6wRAXwjKkw95QEZnpcXWdk,Pídeme Perdón,Banda MS de Sergio Lizárraga,Mi Razón De Ser,https://open.spotify.com/track/6wRAXwjKkw95QEZnpcXWdk,2012-01-01,0.633,0.713,207947,0.445,0,4.45e-05,8,0.0836,-6.66,1,56,0.0564,160.025,0.911
2PG26cmJdlT9xNAhdiHaaJ,Bennington (2007),John Maus,A Collection of Rarities and Previously Unreleased Material,https://open.spotify.com/track/2PG26cmJdlT9xNAhdiHaaJ,2012-07-17,0.00145,0.7090000000000001,193013,0.379,0,0.639,0,0.116,-9.953,0,48,0.0322,134.952,0.7859999999999999
4kObJ9dvuwXYgigTX4yxnL,Serene Thunderstorm in the Distance,Nature Sounds,Thunderstorms - Sounds of Nature,https://open.spotify.com/track/4kObJ9dvuwXYgigTX4yxnL,2012-09-25,0.371,0.0658,570603,0.627,0,0.962,1,0.458,-29.332,1,51,0.042,52.799,0.0238
6LneorXqS0ZjqI94vskRAG,Homewrecker,MARINA,Electra Heart (Deluxe),https://open.spotify.com/track/6LneorXqS0ZjqI94vskRAG,2012-04-27,0.00135,0.484,202693,0.7559999999999999,0,1.55e-06,9,0.168,-5.709,0,48,0.0605,132.722,0.195
7BJny7nQN5bY4EeGVU3kj6,Head in the Ceiling Fan,Title Fight,Floral Green,https://open.spotify.com/track/7BJny7nQN5bY4EeGVU3kj6,2012-09-18,0.0679,0.274,239547,0.456,0,0.306,9,0.133,-7.369,1,49,0.0438,120.956,0.0783
5QcSDOm6mcvFDl7KBT1fHv,Spaceman - Carnage Festival Trap Remix,Hardwell,Spaceman (Carnage Festival Trap Remix),https://open.spotify.com/track/5QcSDOm6mcvFDl7KBT1fHv,2012-12-29,0.0235,0.7120000000000001,234160,0.4970000000000001,0,0.768,11,0.101,-8.976,1,53,0.0777,139.987,0.238
5ESV1XYWUki3hFOPRDcpOw,Driftin',Dirty Heads,Any Port in a Storm (Special Edition),https://open.spotify.com/track/5ESV1XYWUki3hFOPRDcpOw,2012-09-03,0.342,0.5770000000000001,208187,0.8220000000000001,1,0.0,2,0.246,-5.21,1,48,0.0813,166.021,0.601
5qnF4Ss6NHiUX45HryKEol,Dead Bite,Hollywood Undead,Notes From The Underground,https://open.spotify.com/track/5qnF4Ss6NHiUX45HryKEol,2012-01-01,0.0901,0.665,218267,0.908,1,0.0,0,0.917,-4.562,1,53,0.127,96.039,0.653
5lq6hpsabgw22xRYPHVV5c,The Fever (Aye Aye),Death Grips,The Money Store,https://open.spotify.com/track/5lq6hpsabgw22xRYPHVV5c,2012-04-23,0.159,0.4320000000000001,186973,0.94,1,0.0,10,0.154,-4.099,0,52,0.374,80.084,0.225
7eW9cHOAHmYqphs5tWXETw,Clique,Kanye West,Kanye West Presents Good Music Cruel Summer,https://open.spotify.com/track/7eW9cHOAHmYqphs5tWXETw,2012-01-01,0.0601,0.71,293613,0.555,1,0.0,9,0.227,-5.942,0,49,0.295,109.204,0.303
3p9x4bK5bwmgXE6POMvOp0,Constant Conversations,Passion Pit,Gossamer,https://open.spotify.com/track/3p9x4bK5bwmgXE6POMvOp0,2012-07-23,0.174,0.56,235600,0.799,0,0.0679,5,0.304,-4.466,0,51,0.0675,69.972,0.304
5cDHV67TxLrdz4ITUVQswH,Hang Loose,Alabama Shakes,Boys & Girls,https://open.spotify.com/track/5cDHV67TxLrdz4ITUVQswH,2012-04-10,0.329,0.626,144200,0.852,0,0.0109,4,0.0971,-4.767,1,47,0.0337,119.816,0.393
3S3dZXxNGghLtOqehzHtii,One Moment in Time,Whitney Houston,I Will Always Love You: The Best Of Whitney Houston,https://open.spotify.com/track/3S3dZXxNGghLtOqehzHtii,2012-11-12,0.493,0.266,285000,0.539,0,0.0,0,0.0964,-6.738,1,54,0.0333,155.484,0.325
0tEqHOcQZm1m8prqqXYFSi,Crazy - The Voice Performance,Melanie Martinez,Crazy (The Voice Performance),https://open.spotify.com/track/0tEqHOcQZm1m8prqqXYFSi,2012-01-01,0.5870000000000001,0.6,212293,0.569,0,0.0,8,0.102,-5.729,1,53,0.0269,101.942,0.11
1nIDYHvLaZnD5lEf66SH80,"TTYLXOX - From ""Shake It Up""",Bella Thorne,"TTYLXOX (From ""Shake It Up: Live 2 Dance"")",https://open.spotify.com/track/1nIDYHvLaZnD5lEf66SH80,2012-01-01,0.00291,0.8190000000000001,154773,0.6829999999999999,0,0.122,7,0.254,-6.144,1,48,0.156,112.007,0.6709999999999999
5Irp7GSDmBquYrMkBw3fDE,Breakdown,Jack Johnson,"Jack Johnson & Friends: Best Of Kokua Festival, A Benefit For The Kokua Hawaii Foundation",https://open.spotify.com/track/5Irp7GSDmBquYrMkBw3fDE,2012-01-01,0.6629999999999999,0.578,253933,0.515,0,0.000333,0,0.85,-11.224,1,48,0.0428,139.80700000000002,0.476
68iMdxXn1timrxURm9dR8C,The Scientist,Glee Cast,"Glee: The Music, Season 4 Volume 1",https://open.spotify.com/track/68iMdxXn1timrxURm9dR8C,2012-11-27,0.482,0.506,254413,0.481,0,0.0,2,0.2,-6.098,1,59,0.0264,148.626,0.224
3m0jPrfDlp38tu7JYdWLch,Gente VIP,Larry Hernández,Larryvolución,https://open.spotify.com/track/3m0jPrfDlp38tu7JYdWLch,2012-01-01,0.353,0.78,174573,0.794,0,0.0,9,0.103,-3.953,1,53,0.133,118.455,0.961
4fiYSa6ln7h0scprgNEs0g,Thursday,The Weeknd,Trilogy,https://open.spotify.com/track/4fiYSa6ln7h0scprgNEs0g,2012-11-13,0.472,0.307,320027,0.625,0,0.0005769999999999,5,0.144,-8.982999999999997,0,53,0.062,180.467,0.183
1X0SntFiNVcIaaXxG7cJmc,Actos De Un Tonto,Conjunto Primavera,Íconos 25 Éxitos,https://open.spotify.com/track/1X0SntFiNVcIaaXxG7cJmc,2012-01-01,0.0566,0.698,227920,0.75,0,0.0,7,0.0841,-4.371,1,56,0.026,119.961,0.653
52ngXhcqJzGyKVDup7HzGr,Bitter End,The Veer Union,Divide the Blackened Sky,https://open.spotify.com/track/52ngXhcqJzGyKVDup7HzGr,2012-03-25,0.0080299999999999,0.441,220627,0.97,0,2.13e-06,0,0.332,-2.99,0,54,0.0919,164.071,0.5379999999999999
7eMpW9I1ZpVs6VQ90naDBh,Jenny,WALK THE MOON,Walk The Moon,https://open.spotify.com/track/7eMpW9I1ZpVs6VQ90naDBh,2012-06-19,0.000366,0.544,245133,0.7879999999999999,0,0.0,5,0.141,-5.593,0,50,0.0474,148.121,0.818
1ylAZvYmCfNIZIDQdR0ky0,Carolus Rex - English Version,Sabaton,Carolus Rex (English Version),https://open.spotify.com/track/1ylAZvYmCfNIZIDQdR0ky0,2012-05-25,0.000594,0.443,293827,0.846,0,9.09e-05,10,0.101,-5.545,0,48,0.0499,176.12900000000005,0.24
1tjHKKI0r82IB5KL29whHs,Panic Station,Muse,The 2nd Law,https://open.spotify.com/track/1tjHKKI0r82IB5KL29whHs,2012-09-24,0.00224,0.6709999999999999,184200,0.7659999999999999,1,0.000154,2,0.159,-3.1,1,60,0.0378,104.99,0.726
4eikGjsVckaHl3VcaZKzOg,EST 4 Life,mgk,Half Naked & Almost Famous - EP,https://open.spotify.com/track/4eikGjsVckaHl3VcaZKzOg,2012-01-01,0.00195,0.6629999999999999,172667,0.904,1,0.0,9,0.192,-2.48,0,51,0.205,75.487,0.4270000000000001
6rsXPxIVXPo4bPhZA5vLUX,Body Electric,Lana Del Rey,Born To Die - The Paradise Edition,https://open.spotify.com/track/6rsXPxIVXPo4bPhZA5vLUX,2012-11-12,0.466,0.245,233440,0.4920000000000001,0,0.0,1,0.0851,-9.397,0,48,0.0593,167.7,0.104
0cM8o3yHz5pSpXtZEAZcgq,Mi Obsesión,Palomo,Doble Sentido,https://open.spotify.com/track/0cM8o3yHz5pSpXtZEAZcgq,2012-01-01,0.411,0.597,192960,0.7070000000000001,0,0.0,0,0.332,-6.396,0,56,0.0689,159.996,0.527
1c6C2wg7PRbPBRRUaEvheC,PONPONPON,Kyary Pamyu Pamyu,ぱみゅぱみゅレボリューション,https://open.spotify.com/track/1c6C2wg7PRbPBRRUaEvheC,2012-01-11,0.0469,0.634,242827,0.988,0,0.000684,4,0.495,-0.201,1,56,0.043,128.02200000000002,0.91
7rMDB1bKHO0Sh8oTWWvdsJ,Lovers' Eyes,Mumford & Sons,Babel (Deluxe Version),https://open.spotify.com/track/7rMDB1bKHO0Sh8oTWWvdsJ,2012-09-25,0.0305,0.267,321120,0.337,0,1.9e-05,2,0.097,-9.713,1,49,0.0339,77.945,0.274
1Cy71Rb6aB5EjVYVYvVFIx,Let It Hurt,Rascal Flatts,Changed,https://open.spotify.com/track/1Cy71Rb6aB5EjVYVYvVFIx,2012-01-01,0.0546,0.474,233693,0.603,0,0.0,0,0.198,-5.99,1,48,0.027,135.988,0.255
5pF6yJ6UGGxeOhCkzRliSR,Unaware,Allen Stone,Allen Stone,https://open.spotify.com/track/5pF6yJ6UGGxeOhCkzRliSR,2012-06-26,0.263,0.518,349493,0.568,0,0.000153,11,0.116,-8.507,1,50,0.0491,116.973,0.511
7LsFEbIWg9256P4AErwjS8,It's a Beautiful Day in the Neighborhood!,Daniel Tiger’s Neighborhood,Daniel Tiger's Neighborhood: Life's Little Lessons,https://open.spotify.com/track/7LsFEbIWg9256P4AErwjS8,2012-12-10,0.409,0.684,65550,0.62,0,0.0,0,0.33,-5.5070000000000014,1,50,0.0385,118.904,0.94
02gySWUFk5JT4gMguGAhdO,Ocean Drive,Miami Nights 1984,Turbulence,https://open.spotify.com/track/02gySWUFk5JT4gMguGAhdO,2012-03-08,2.28e-05,0.59,258462,0.645,0,0.924,1,0.0483,-8.101,0,55,0.0335,130.02700000000002,0.966
168wlfnWuhfvgfgeuz7vZO,Kill Everyone,Hollywood Undead,Notes From The Underground,https://open.spotify.com/track/168wlfnWuhfvgfgeuz7vZO,2012-01-01,0.000219,0.523,172573,0.8859999999999999,1,0.0,7,0.124,-4.472,1,52,0.12,171.958,0.745
0uOd48gTo5pVFzk6Yrba6Y,Here I Am To Worship,Tim Hughes,Ultimate Collection,https://open.spotify.com/track/0uOd48gTo5pVFzk6Yrba6Y,2012-06-17,0.0035,0.38,317113,0.7829999999999999,0,3.87e-06,4,0.056,-6.067,1,53,0.0462,150.02700000000004,0.238
0F6RPDtMi519sr7sl2gOVv,Finally Found You,Enrique Iglesias,Finally Found You,https://open.spotify.com/track/0F6RPDtMi519sr7sl2gOVv,2012-01-01,0.0109,0.622,220813,0.8809999999999999,1,0.0,6,0.348,-4.871,0,51,0.0956,127.958,0.664
03DQO1cC5RzTWRxJLzJCgy,I Love You for All Seasons,The Fuzz,Sisters of Soul; the Sweeter Voices of Soul,https://open.spotify.com/track/03DQO1cC5RzTWRxJLzJCgy,2012-12-15,0.5670000000000001,0.477,184635,0.464,0,0.0,7,0.487,-10.818,0,48,0.0272,77.917,0.6890000000000001
